Data da opinião,Nota,Título,Conteúdo
dez. de 2019,4,O toque especial da nossa experiência.,"Ah, a pousada Borô... um cantinho maravilhoso numa cidade maravilhosa. Podem confiar.    Para quem não exige luxo, a pousada é perfeita. Ambiente aconchegante, para se sentir em casa. Tudo perfeitamente limpo e organizado. Uma equipe simpática e prestativa. Café da manhã excelente, sem luxo, o básico necessário para enfrentar o dia de atividades. A experiência não podia ter sido melhor.    Recomendo especialmente para famílias com duas crianças ou mais.    Um forte abraço a toda a equipe, estaremos de volta um dia!"
nov. de 2019,5,Excelente Pousada.,"Super Recomendo a pousada Borô.  Uma boa localização, fui a pé ao centro, Uber custa R$5,00 até o Centro.  Pousada linda, super aconchegante, possui um jardim lindo. Quartos amplos e limpos. Atendimento de todos os funcionários são excelentes, super atenciosos. Excelente café da manhã.  Não tenho do que reclamar.  Pretendo me hospedar sempre que retornar a Gramado."
nov. de 2019,5,Excelente.,"Pousada muito aconchegante, ótimo atendimento, ótima limpeza, ótimo café da manhã.  Recomendo aos meus amigos e quem procura um local em conta para aproveitar ao máximo a cidade, os passeios.  Atende muito bem que está com esse pensamento.  Qualidade de atendimento excelente.  Ficarei nela todas as vezes que voltarei a Gramado."
nov. de 2019,5,Aconchegante,"Atendeu além das espectativas. Possui uma area verde bonita e totalmente relacionada com a cidade. Estrutura bonita e sofisticada com um toque de interior. Quartos muito organizados, com mobília rústica, aconchegante e limpo. Recepção cordial com pessoas simpáticas e dispostas a ajudar e orientar, sempre com disposição e sorriso!"
nov. de 2019,5,Experiência Incrível,"Pousada linda, muito bem cuidada. Ótimos atendente, funcionário Jeferson muito atencioso. Bom café da manhã, tudo fresquinho. Quartos e instalações muito bem limpos, ótima localização. Recomendo a todos."
nov. de 2019,5,Divina,Maravilhosa! Esperamos voltar em breve! Café da manhã divinoooooo com muitas opções deliciosas e feitas no dia ou na hora! Funcionários super educados e atenciosos. Perto de muitos lugares comerciais. Saímos com vontade de ficar!
nov. de 2019,3,Boa experiência,"A pousada é uma gracinha. O café da manhã simplesmente incrível. A cama era confortável e o chuveiro quentinho. Deixou um pouco a desejar a limpeza do quarto, e o que fez meu conceito cair e muito foi o aquecedor quebrado durante toda nossa estadia e não ter havido, por parte da gerência do hotel, a tentativa densolucionar o problema."
nov. de 2019,5,Excelência no atendimento e conforto que supera as expectativas,"A recepção da pousada, o desejum, o quarto, serviços adicionais, sugestão de restaurantes e passeios, características e ambientação natural, entre outras coisas nos levam a afirmar que a pousada é excelente."
nov. de 2019,5,Quarto grande e confortável,"Pousada bacana, quarto grande e confortável. Ótima localização e café da manhã. Excelente atendimento, o quarto que ficamos é super agradável em frente a um jardim. O quarto possui uma lareira bem bacana."
nov. de 2019,5,Tudo charmoso!,"O pessoal é agradável e muito discreto. Café da manhã preparado com muito carinho, sem exagero e tudo delicioso! O SPA é ótimo! Jardim muito bem cuidado e convidativo para relaxar e fazer boas fotos. No geral achei a pousada excelente!"
nov. de 2019,4,Muito aconchegante!,"Excelente receptividade e localização! Gostamos muito da Pousada Borô por causa do conforto, cuidado, limpeza e tranquilidade que o local proporciona. Além do café da manhã delicioso, a pousada está localizada num ponto muito tranquilo da cidade, afastado da agitação das avenidas principais.. Recomendo!"
nov. de 2019,5,Surpresa com a Pousa,"Pousada limpa, bonita, com pessoas atenciosas e educadas, quarto amplo com colchão e roupa de cama de boa qualidade, lugar tranquilo e de fácil mobilidade, café da manhã delicioso e farto. Fui no inverno e a Pousada é bem quentinha."
nov. de 2019,5,Pousada excelente!,"A pousada é encantadora, os espaços são lindos e aconchegantes, o atendimento é ótimo. Café da manhã diversificado e delicioso.  Indico para quem deseja fazer um passeio com a família, pois trata-se de um ambiente calmo e tranquilo."
nov. de 2019,5,Cafe da manhã.. maravilhoso!,"Tudo conforme planejado... bem recebidos, com coquetel de boas vindas. O spa funcionou perfeitamente. Muito relaxante e limpo. Nos divertimos em familia. Preço justo e pessoal amigável. Nos sentimos bem!"
nov. de 2019,5,Excelente Atendimento,"Fomos muito bem recepcionados. O quarto é excelente, otimo cafe da manha. Os profissionais sempre dispostos a nos atender, dando dicas de passeios, restaurantes e entretenimentos.  Boa Localização, lugar tranquilo para descansar."
nov. de 2019,4,Fiquei muito satisfeita,"Hotel simples, rústico, porém confortável, ótimos atendimento, pessoas muitas atenciosas, quarto aconchegante, café da manhã simples, porém muito saboroso. Me sentir muito confortável e tranquila. ..."
nov. de 2019,5,Maravilhoso!,"Local super tranquilo e agradável. Fica em torno de 25 a 30 minutos a pé. Do centro da cidade, mais caso precise tem ponto de ônibus perto. Não tenho o que reclamar desse estabelecimento. Com certeza recomendaria a qualquer amigo ou familiar."
nov. de 2019,5,Refúgio romântico,"Eu e meu marido ficamos na pousada durante somente um dia, mas amamos!  Nos hospedamos na suíte com banheira, adicionamos decoração romântica com champanhe e chocolate.. E está tudo pronto na nossa chegada.  Usufruimos também do serviço de massagem e adoramos!  Obrigada!!!"
nov. de 2019,4,Recomendado!,"Pousada simples, porém aconchegante, atendimento dos colaboradores perfeito, localização central entre Gramado e Canela, café da manhã deixa a desejar, poucas opções, pouca opção para entretenimento de crianças, porém indico a pousada."
nov. de 2019,5,Encantos da Borô,"Excelente pousada, Boa localização, com um delicioso café da manhã, ambiente acolhedor e aconchegante, sem falar nos funcionários que são educados e muito prestativos. Só tenho elogios a fazer a pousada Borô"
nov. de 2019,5,Pousada Borô,"Ótimo em tudo. Amei!!!!  Voltarei mais vezes. Família Borô está de parabéns.!Superou todas as nossas expectativas, café da manhã perfeito, atendimento dos recepcionistas, camareiras e cozinheiras nota dez. Nunca vi tanta gentileza."
nov. de 2019,5,Recanto agradável,"A pousada oferece atendimento primoroso, ótima estadia, apartamento confortável e ótimo café da manhã. Embora estivesse sozinho, notei que o ambiente é romântico e muito acolhedor. Recomendo a hospedagem."
nov. de 2019,5,Muito boa!,"Recomendo!! Pousada super agradável, bom atendimento, bom café da manhã, quarto muito bonitinho e limpo. Possui vagas para estacionar o carro. Quarto e banheiro super espaçosos (ficamos no 3º andar). Fica próximo ao centro."
out. de 2019,5,Excelente...voltaria novamente,"Excelente acolhida e atendimento maravilhoso. Café da manhã muito completo e saboroso. Ambiente agradável para estarmos em família. Recepcionistas atenciosos e acolhedores, além de serem discretos. Parabéns!"
out. de 2019,5,Estadia perfeita,"Tudo perfeito, organizado, limpo, cheiroso, atendimento 100%, sempre dispostos a ajudar e atender nossas necessidades, além de linda e aconchegante. Café da manhã repleto de gostosuras e variedades... Satisfação total."
out. de 2019,5,Ótima pousada,"Reservamos a suíte com lareira, que é um charme. Quarto limpo diariamente, troca de toalhas, serviço de quarto excelente. A pousada é super aconchegante, café da manhã muito bom. Realmente um lugar ótimo para relaxar. Fomos de carro, há bastante espaço para estacionar. Recebemos várias dicas do Helton para os passeios da região, que é maravilhosa."
out. de 2019,5,Excelente,"Amei a pousada,a localização,as instalações ,o jardim é bem agradável.O café da manhã é maravilhoso. E a equipe te trata tão bem ,que me senti em casa.O Helton e Jeferson fizeram toda a diferença nas dicas de passeio. Pois a cidade é um encanto e tem tantos atrativos e a pousada complementa isso.Obrigada a todos da Pousada Borô.Esoero voltar .breve."
out. de 2019,5,"Ótima hospedagem , café da manhã perfeito, funcionários educados, quartos limpos, cama confortável, jardim impecável!","Eu amei a viagem, o lugar, a pousada é perfeita, funcionários educados, café da manhã maravilhoso, quarto sempre impecável, jardim lindo é super bem cuidado, localização ótima, tudo para um casal ou uma família se divertirem!"
out. de 2019,5,Pousada Borô Gramado,"Ótima e aconchegante pousada, com ótima localização e muito bom atendimento. Pousada bem localizada, próxima aos centros de Gramado e Canela e também dos principais pontos de visita, como: Mundo a Vapor, Museu de Cera, etc."
out. de 2019,5,pousada borô... ótimo ter ficado aí !!!,uma acomodação que apesar das belezas de gramado... nos fazia querer sempre ficar um pouco mais nas instalações da dessa bela pousada !!!    sem dúvidas um local para ser indicado sem medo de errar... coisa linda de se viver !!!
out. de 2019,5,Atendimento excelente,"Lugar agradável, muito bonito e confortável . Bom atendimento, funcionários muito agradáveis e muito prestativos com boas informações turísticas sobre a cidade. Excelente café da manhã, com muita diversidade."
out. de 2019,4,Pousada muito boa,"Excelente pousada funcionários super atenciosos. Ps.:Verifica bem a questão das diárias. Tive um desgaste entre pousada e agência de viajem, isso tem gerado um desconforto, porém no mais gostamos muito"
out. de 2019,5,Indescritível,"Nossa estadia foi simplesmente maravilhosa!  Amamos cada detalhe.  Funcionários maravilhosos, espaço perfeito e café da manhã indescritível. 💙  Com certeza voltaremos e indicaremos para nossos amigos. 😍😍"
out. de 2019,5,Excelente,"Atendimento hospitaleiro e cortês de toda a equipe, instalações confortáveis e bem cuidadas. Local muito simpático. Café da manhã muito bem servido. Só tenho a agradecer pela excelente estadia e espero voltar em breve!"
out. de 2019,5,Estamos muito satisfeitos,"Sempre ficamos em hotel, primeira vez em pousada e estamos muito satisfeitos, localização excelente, ambiente externo lindo e bem cuidado, internamente nem se fale, e nosso quarto, alem de lindo, super confortável."
out. de 2019,5,Excelente,"Pousada fantastica, limpeza impecavel, local seguro, pessoal super simpáticos. Café da Pousada bem servido.  Roupas de cama muito limpas, quarto muito cheiroso em todos os dias que estive la. Recomendo e voltarei."
set. de 2019,5,Excelente pousada,"Excelente atendimento ,ótimo café da manhã , quartos super bem organizados e limpos,um lugar super tranquilo , quando eu voltar a gramados minha hospedagem e garantida nessa pousada  Muito obrigado ao atendimento prestado  Abraços !!"
set. de 2019,5,Nota Mil,"outra coisa é o portão sempre aberto. Notei que toda vez que ia sair com o carro o mesmo estava aberto. Claro não conheço a cidade quanto a criminalidade, porém um sensor de presença para abertura automática para a saída e uma câmera na parte externa para a abertura ja inibiria um pouco mais qualquer acontecimento futuro, na minha opinião. Porta que da acesso ao café próxima ao apto 001. Notei também que ela fica sempre, ou ao menos todas as vezes que passei por ela, destrancada. No mais fui muito bem tratado e na próxima vez que voltar a Gramado ficarei certamente ai na Pousada Borô. Forte Abraço."
set. de 2019,4,Muito Boa,"Simpatia dos atendentes, sempre dispostos a ajudar seja na duvida sobre passeios como ideias de lugares para conhecer ou se alimentar, localização da pousada proxima ao centro mais uma rua bem tranquila, de pouco movimento"
set. de 2019,5,Super Indico.,"Estive hospedada do dia 18 ao dia 22 ontem com meu marido e dois filhos.  A pousada é uma graça, limpa, organizada, café da manhã delicioso e atendimento  excelente.  Os rapazes da recepção são atenciosos e sempre solicitos.  Super indico."
set. de 2019,5,Excelente,"Pousada muito aconchegante, com um café muito gostoso, funcionários muitos educados e atenciosos, preço muito acessível, foi uma excelente escolha.  Recomendo a todos que pretendem viaja para gramado!👍🏻"
