Data da opinião,Nota,Título,Conteúdo
jan. de 2019,5,Perfeito!,"Estrutura e ambientação impecáveis, café da manhã muito bem servido e muita gentileza por parte dos funcionários. Bem localizado com relação ao centro de Gramado e próximo a uma das entradas da cidade."
jan. de 2019,5,Excelente,"Maravilhoso!Reservamos uma suite normal, e fizerm upgrade da suite.de luxo, que é maravilhosa! Ficamos muito felizes com isso, e com a educação de todo o hotel no atedimento, além do maravilhos café da manhã"
jan. de 2019,5,Preocupação em agradar os hóspedes,"Além do hotel ser uma graça, desde o momento do check in até a saída, me senti mimada, e quem não gosta disso?! Drink de boas vindas, frutas e bombons no quarto, piso do banheiro aquecido ao acordar, kit viagem com água e fruta no ckeck out... tudo feito para que o hóspede se sinta muito bem. Apesar de o hotel ser pequeno, os quartos são bem espaçosos. Não fica na ""muvuca"" do centro, mas dá para ir a pé e isso para quem busca tranquilidade é ótimo."
jan. de 2019,5,Mega Maravilhoso.,"O melhor hotel que já fiquei nas férias, são atenciosos em tudo, preocupados com tudo, tratam todos muito bem, impecável desde a recepção até as camareiras, excelente. Sempre que for já sei onde ficarei."
jan. de 2019,4,Bom hotel.,"O hotel é próximo ao Lago Negro. Para quem deseja a parte mais sossegada de Gramado é perfeito.O café da manhã é ótimo. Atendimento cordial dos funcionários. Talvez o custo-benefício pode melhorar, pois o preço relativamente elevado considerando as opções de lazer que o hotel oferece,"
jan. de 2019,5,Excelente hotel,"Hotel com profissionais atenciosos e preparados e prestativos.Muito bem localizado, fácil acesso a toda cidade, bem como excelente restaurante.Café da manhã muito bom para quem gosta de tomar um ótimo café."
jan. de 2019,5,Excelente,"O Hotel é sensacional,muito limpo, aconchegante, próximo ao centro, os funcionários sem exceção são muito atenciosos e simpáticos. Nós e nosso PET fomos super bem recebidos e com certeza voltaremos mais vezes. Agradeço toda a atenção da equipe e todos os mimos de todos os dias. Parabéns a essa equipe maravilhosa!"
jan. de 2019,5,excelente,"Hotel novinho e moderno, pessoal muito gentil, apresentação ótimo, quartos amplos e muito limpos, localização boa,tranquilo sem barulhos,atendimento de primeira, cafe da manha show de bola, muitas variedades,"
jan. de 2019,4,Bom hotel,"Hotel confortável, novo e limpo. Atendimento em geral ótimo. Café da manhã no padrão de hotéis similares, na Serra Gaúcha. Não possui infraestrutura de lazer. Por esse motivo, acredito que o valor da diária está acima da média."
jan. de 2019,5,Excelente!!!,"Hotel confortável e de muito bom gosto na decoração.Funcionários muito simpáticos e prestativos. Arrumação dos quartos impecável, sobretudo na limpeza. Os mimos de final de tarde são um toque a mais..."
jan. de 2019,5,Excelente hotel!,"Ótima localização, muito tranquilo, bom para descansar, super confortável, limpeza impecável, café da manhã maravilhoso, atendimento excepcional. Funcionários muito atenciosos e prestativos. Recomendo!"
jan. de 2019,5,Exclência em hospdagem,"Um hotel extremamente bem localizado em Gramado/RS, com instalações elegantes, sem exageros e de arquitetura moderna. Funcionários atenciosos e super gentis, em todos os setores do hotel. Café da manhã bem variado e delicioso."
jan. de 2019,4,AGRADÁVEL E VOLTARIA,"Enfim, o hotel e simpático, os quadros confortáveis e o café muito bom. Fomos bem recebidos e o staff muito atencioso. Como an grande Maioria dos hotéis em gramado o custo beneficio e pouco dimensionado. Tudo bem que era dezembro, mesmo assim, se paga muito caro para hospedar em gramado."
jan. de 2019,5,Fantástico!,"Estive hospedado com minha família (esposa e filhos)! Hotel com dependências novas, funcionários simpáticos e prestativos, café da manhã excelente, bem localizado, arquitetura moderna. Recomendadíssimo!"
jan. de 2019,1,Não recomendo,"Na chegada a recepção não mostra nenhuma simpatia pelos hóspedes , o restaurante do hotel e horrível , o Spa e uma piada de mau gosto, além de cobrar extra por algo que vc não solicitou , cães latindo estridentemente , ndo recomendo , gramado tem muitos hotéis e definitivamente esse é o pior que nos hospedamos , nunca retornaremos de novo ."
jan. de 2019,5,Espetacular,Atendimento primoroso. Acolhida excepcional. Muitos mimos são oferecidos no apto diariamente. Aptos aconchegantes. Limpeza perfeita. Café da manha maravilhoso. Boa Localização dos pontos turísticos de Gramado
jan. de 2019,5,"Charme, limpeza e atendimento top!","Super recomendo este hotel. É bem charmoso, o quarto super limpo e gostoso, café da manhã maravilhoso (atendimento no café excepcional). Todo dia tinha um mimo (um docinho) na cama com a previsão do tempo para o dia seguinte e um cartão de bom descanso. Recepção TB foram sempre muito atenciosos. Fica perto do Mini Mundo e Lago Negro, um pouquinho mais afastado do centrinho, mas como tudo é perto em Gramado, foi tranquilo. Voltaremos com certeza."
jan. de 2019,5,Excelente,"Cordialidade e atenção e um ótimo café da manhã.Com certeza um excelente hotel, meu filho fez aniversário no período da estadia e no dia deixaram um bolo de aniversário no quarto, na verdade todos os dias recebíamos algum tipo de mimo no quarto quando retornavamos.Muito obrigado ao hotel pela estadia, só tenho o que elogiar."
jan. de 2019,5,Dedicação e carinho ao máximo,"Desde a recepção, todos os funcionários muito atenciosos e simpáticos. Uma alegria contagiante.Recebemos presentinhos no quarto todos os dias de estadia: um docinho primeiro e um minipanetone no último dia (era natal). Estrutura muito boa, confortável, nova e limpíssima. Um dos hotéis de que eu vou sentir mais saudade, sem dúvida."
jan. de 2019,5,Ótimo hotel,"Funcionários atenciosos e prestativos, cafe da manha caprichado, instalações novas, e com a presença do papai Noel na noite de Natal com mamãe noel e duende deixaram a estadia perfeita. Peca na garagem que e um pouco apertada e nem todas vagas são cobertas"
jan. de 2019,4,Acessibilidade limitada,"Sugiro uma acessibilidade digna pela entrada principal do hotel, já que a escadaria impossibilita o acesso do cadeirante, limitando-o a garagem (o que é vergonhoso para um hotel de tal porte nos dias de hoje). No mais a infraestrutura é acolhedora permitindo a circulação do cadeirante."
jan. de 2019,5,Excelente hospesagem!,"Fomos para Gramado no Natal, e ficamos hospedados nesta época no Hotel Refúgio da Montanha. Optamos por este hotel pela excelente qualificação no tripadvisor. E ele realmente faz jus às 5 estrelas! Fomos muito bem recebidos, com bombons e frutas de boas vindas, e no Natal recebemos uma grata surpresa: um panetone maravilhoso. E no check out uma garrafinha de água com uma fruta. Café da manhã delicioso, quartos impecáveis. Ficamos encantados do início ao fim. Voltaremos com certeza!"
jan. de 2019,5,Agradável e providencial,Ótima equipe de atendimento e instalações de alta qualidade. Desde a reserva por telefone até o check'out tivemos bons momentos. A estadia se tornou um dos pontos marcantes da viagem. O fato de estarmos com duas crianças de colo não representou qualquer limitação.
jan. de 2019,5,Atendimento diferencial,"Nos hospedamos em família por 4 noites, e só tivemos surpresas agradáveis!  A estrutura do hotel é linda, tudo novo e bem cuidado, o café da manhã excelente! Mas pra nós, o diferencial está no atendimento! Todos os funcionários muito prestativos e disponíveis sempre!  E o que falar dos pequenos mimos, como frutas no quarto na chegada, um docinho na cama a cada noite, e pra finalizar, uma sacolinha com água e fruta pra viagem no checkout? Definitivamente recomendo e quero voltar sempre!!!"
jan. de 2019,4,muito bom,A avaliação só só não foi excelente pois as VANs não conseguem acessar a entrada coberta da recepção do hotel. Minha esposa tem problemas no joelho e muitas vezes teve que subir muitos degraus das diversas escadas entre a calçada e a recepção.
jan. de 2019,5,Um dos melhores hotéis que já fiquei em Grsmado,"Adorei!!!! O Hotel é maravilhoso...Serviço de quarto, atenção dos funcionários, café da manhã, jantar, decoração e localidade tudo perfeito.Recomendo para quem quer descansar com a família...Vale a pena conhecer."
jan. de 2019,5,Excelente estadia,"O hotel possui ótima acomodações e uma boa localização. Atenciosos no trato e cuidados com os hóspedes, um café da manhã farto. O valor da taxa de serviço incomoda um pouco, mas, voltaria a gramado e me hospedaria novamente neste hotel, vale a relação custo beneficio."
jan. de 2019,4,Ano novo,"Ficamos hospedados na semana do ano novo neste hotel! O atendimento é muito bom, o café da manhã tem muitas opções. Optamos por passar a virada do ano no hotel. A ceia tinha uma grande variedade, a bebida era a vontade, teve uma queima de fogos de 5 minutos proporcionada pelo hotel, sorteio de brindes e um Dj."
jan. de 2019,5,Excelente Hotel!,"O hotel Refúgio da montanha nos surpreendeu em todos os quesitos, primeiramente fomos recebidos da melhor forma possível, a nossa suíte master superou todas as nossas expectativas, e o café da manhã é impecável."
jan. de 2019,5,Aconchegante e acolhedor,"Hotel muito bonito, limpo, com um atendimento impecável.Todos os dias recebíamos um ""agradinho"" no quarto e ao sair ainda ganhamos água e frutas para a viagem.Os pequenos detalhes fazem toda a diferença.Café da manhã muito bom.Indico e se possível voltarei."
jan. de 2019,5,Experiência no Hotel Refúgio da Montanha,"Hotel novo, simpático e lindo, apartamento confortável, ducha sensacional, mimos deliciosos deixados todos os dias no apto e no check-out, é oferecido uma água e 1 maçã como cortesia. Atendimento muito bom na recepção ."
jan. de 2019,5,100sacional,"Lugar onde me sinto realmente a vontade, muito organizado, excelente atendimento em todos os ambientes, lugar para ir com a família e seu pet, pois o hotel aceita o seu anjinho de quatro patas, realmente vale muito apena, super indico o Hotel Refugio da Montanha"
jan. de 2019,5,Excepcional,"Hotel Muito bom. Acomodacoes excelentes. Funcionarios gentis e prestativos. Otima experiencia. Cozinha de excelente qualidade, cafe da manha muito bom.Mesmo apos a estadia, fomos muito bem atendidos pelos funcionarios do hotel, pois nossa filha esqueceu um par de sapatos no hotel. Os funcionarios se empenharam muito para que o mesmo chegasse em nossas maos. Obrigado a toda a equipe de funcionarios."
jan. de 2019,5,Equipe muito atenciosa,"Excelentes acomodações, equipe de atendimento aos hóspedes extremamente atenciosa e gentil. só ficou uma dúvida: como o hotel atende o público pet, são diferenciadas as acomodações para os não pet, ou todoas atendem o público indiscriminadamente."
jan. de 2019,5,Lugar fantástico,"Atendimento dos funcionários é excelente, o hotel é relativamente próximo ao centro e algumas atrações, como o minimundo. Quarto muito confortável, com um bom café da amanhã. Com certeza na próxima ida ficarei novamente lá."
jan. de 2019,5,Perfeito,"Ambiente agradável e receptivo. Funcionários simpáticos e prestativos; serviço de quarto muito bom, com preços compatíveis com os pratos locais; e café da manhã para todos os gostos.Boa localização (próximo ao centro) e, para quem gosta de pedalar, o hotel disponibiliza bicicletas(sem custo!)."
jan. de 2019,5,"Excelente, adoramos tudo!",Adoramos o hotel e o serviço! A equipe foi muito gentil e especialmente o concierge muito prestativo ! Minha família ficou muito contente e satisfeita com a hospedagem ! Passamos o Natal e a ceia estava incrível e meu filho adorou ter o Papai Noel no hotel todos os dias! Voltaremos com certeza quartos excelentes café da manhã muito bom!
jan. de 2019,5,Superou todas as expectativas,"Hotel excelente. Apartamentos novos com limpeza impecável e confortos simples que fazem toda a diferença, desde mimos no quarto no final do dia à pantufa e aquecedor em todos os ambientes. Funcionários simpáticos, solícitos e atenciosos. Um hotel que preza o aconchego e a satisfação de seus hóspedes. Café da manhã super completo, saboroso e variado, agradando paladares variados."
